687,60,34039857381,0,2021,toddler,10264
688,43,56665769529,0,2024,toddler,10358
689,74,41341069988,0,2017,junior,10458
690,19,74226234644,2,2021,junior,11838
691,80,95566268288,2,2024,preschooler,11706
692,7,86975772350,0,2015,preschooler,10194
693,0,38179038601,0,2018,toddler,10432
694,97,97838836150,0,2021,junior,10430
695,66,62999668093,2,2024,preschooler,11816
696,62,27631029935,0,2022,preschooler,10575
697,94,77282067931,1,2022,junior,8999
698,16,62790241479,0,2023,junior,10230
699,72,27991046397,0,2021,preschooler,10229
700,68,27267325481,2,2018,toddler,11736
701,75,93920962128,3,2019,junior,9640
702,37,26877300152,3,2016,preschooler,9169
703,93,24142610982,0,2024,preschooler,10341
704,96,47580048457,0,2019,junior,10237
705,33,33310434552,1,2023,toddler,8984
706,79,97553175068,3,2015,junior,9755
707,46,26699414096,2,2021,junior,12056
708,1,13160212524,1,2022,junior,9562
709,91,85818504257,1,2018,preschooler,8876
710,71,36678589809,0,2023,toddler,10533
711,53,22496866612,0,2018,preschooler,10497
712,26,90671503238,0,2021,junior,10442
713,11,23370188648,0,2020,junior,10466
714,34,33677542063,0,2016,preschooler,9973
715,40,29916599434,0,2016,preschooler,10163
716,52,27781991183,0,2017,toddler,10149
717,49,91400616629,2,2022,preschooler,11228
718,14,96508629240,1,2017,toddler,9319
719,38,41587361312,2,2017,preschooler,10985
720,22,63952583506,0,2016,junior,10200
721,92,86749958228,0,2019,junior,10340
722,33,71569288312,1,2024,toddler,8984
723,63,97079420261,0,2022,junior,10204
724,84,82092105825,0,2024,junior,10185
725,49,46342917003,0,2017,junior,10178
726,67,84732623023,1,2024,toddler,9161
727,83,45833960707,1,2021,toddler,9179
728,18,44793042248,0,2024,toddler,10264
729,70,48965328533,0,2015,toddler,10926
730,85,17199590825,0,2024,preschooler,10362
731,47,60001787956,1,2022,toddler,9233
732,87,74998615123,2,2017,junior,11454
733,53,49830280983,0,2023,preschooler,10497
734,22,60000822615,0,2016,junior,10200
735,83,17658485336,0,2020,junior,10207
736,57,51728092148,0,2019,toddler,10224
737,92,48981419247,0,2019,junior,10340
738,18,94501519632,0,2015,preschooler,9840
739,97,17950365122,2,2022,junior,11757
740,82,31245449530,2,2017,toddler,11636
741,47,36595808441,1,2024,toddler,9233
742,29,72475185210,0,2022,toddler,10445
743,45,44589996518,0,2018,preschooler,9947
744,79,98398912806,2,2022,preschooler,11606
745,60,83284845733,3,2015,junior,9386
746,59,40371934618,1,2021,toddler,9525
747,24,65276319160,2,2021,preschooler,11566
748,1,77690656273,2,2016,toddler,12249
749,9,47500535966,0,2015,preschooler,9838
750,16,73984246570,0,2024,junior,10230
751,80,84788802326,0,2022,junior,10495
752,19,90232334392,0,2023,junior,10477
753,71,19066292327,0,2023,toddler,10533
754,90,29239752279,2,2017,preschooler,11021
755,58,51499842867,0,2018,preschooler,10120
756,13,28816594995,3,2017,junior,9459
757,24,19364672960,1,2018,preschooler,9111
758,81,76821100642,0,2024,junior,10478
759,63,98250392875,0,2016,preschooler,9974
760,52,83110769091,2,2020,junior,11329
761,17,62208874503,0,2020,toddler,10416
762,73,91470289152,0,2023,junior,10176
763,8,33250980403,0,2024,preschooler,9942
764,18,63314474827,1,2023,preschooler,8585
765,88,23774374106,2,2018,preschooler,11426
766,65,86507585823,0,2017,toddler,10371
767,34,10035862562,2,2016,toddler,11670
768,44,90604941028,2,2018,junior,11378
769,28,93612896169,3,2020,toddler,9539
770,59,59493941231,0,2021,preschooler,10309
771,74,13864874589,2,2021,preschooler,11618
772,85,97783275828,3,2021,junior,9755
773,91,42769654302,0,2022,toddler,10366
774,9,94960478590,0,2017,toddler,10259
775,3,75960290752,2,2021,toddler,11782
776,0,24686335561,2,2016,toddler,11668
777,6,70407211784,0,2023,junior,10340
778,14,49942779961,0,2016,toddler,10560
779,33,71072114555,0,2017,toddler,10267
780,69,23766267491,0,2017,preschooler,9952
781,62,24065966551,0,2016,junior,10824
782,32,18208368275,0,2021,preschooler,9907
783,24,60523411994,2,2024,toddler,11932
784,23,37320551311,2,2022,toddler,12195
785,58,60991604004,0,2016,preschooler,10120
786,8,32781885951,0,2019,preschooler,9942
787,31,48141349214,0,2021,toddler,10442
788,55,82679355544,1,2021,toddler,9483
789,19,47462048959,2,2017,preschooler,11647
790,29,84468798683,0,2016,junior,10287
791,68,66060231686,0,2016,junior,10249
792,61,73662400832,0,2018,toddler,10657
793,92,73437498205,3,2019,junior,9674
794,35,16547019259,0,2017,junior,10138
795,76,34078052738,0,2019,toddler,10266
796,9,63422979977,0,2022,junior,10041
797,48,87861729334,0,2021,toddler,10510
798,98,19333512092,2,2020,toddler,11656
799,18,12602052052,1,2021,junior,8754
800,94,40014677943,2,2020,toddler,11653
801,35,19874844794,0,2022,preschooler,10009
802,39,91313293294,0,2016,toddler,10455
803,83,17087350678,2,2016,toddler,11613
804,89,77898991498,0,2017,preschooler,10089
805,43,26101759069,1,2018,toddler,9140
806,22,41677501425,2,2021,toddler,11633
807,83,51484378669,0,2024,junior,10207
808,93,18520128551,0,2023,junior,10484
809,18,27783172620,0,2019,toddler,10264
810,94,97200332574,2,2021,toddler,11653
811,72,30688382895,0,2018,preschooler,10229
812,66,52492116852,0,2015,toddler,11014
813,36,35576819809,0,2015,toddler,10295
814,59,94070362033,0,2023,preschooler,10309
815,49,45587601184,2,2021,junior,11444
816,33,69419491327,0,2021,preschooler,9876
817,75,97284852610,0,2024,junior,10315
818,51,89477789142,0,2016,junior,10156
819,47,40570596681,0,2018,junior,10179
820,46,91935941135,0,2022,preschooler,10563
821,32,84401755336,1,2019,preschooler,8682
822,14,44340125139,0,2021,toddler,10560
823,35,12920732259,0,2018,junior,10138
824,25,74113470839,2,2017,toddler,11997
825,21,50520018410,0,2020,junior,10390
826,32,27275404351,0,2022,toddler,10278
827,45,81912682452,0,2017,toddler,10352
828,12,17666704834,1,2020,preschooler,9040
829,89,81593286376,0,2023,preschooler,10089
830,70,21399523340,0,2017,toddler,10926
831,29,77264919872,0,2017,toddler,10445
832,98,77418602569,0,2019,toddler,10434
833,22,99186516269,1,2023,preschooler,8762
834,32,82131397831,0,2015,preschooler,9907
835,90,92667729310,0,2018,toddler,10196
836,4,10163307955,0,2016,toddler,10624
837,56,33855273873,1,2019,preschooler,8851
838,50,99319742180,1,2020,toddler,9304
839,24,10291072528,0,2024,preschooler,10268
840,79,50851792979,0,2016,toddler,10670
841,9,63879951590,0,2023,preschooler,9838
842,77,33698936263,0,2015,preschooler,10234
843,37,78721743902,2,2024,junior,11345
844,62,32400739948,0,2018,toddler,10959
845,56,17640506699,0,2017,preschooler,10017
846,87,44218144061,0,2022,preschooler,9958
847,90,54182594476,2,2016,toddler,11404
848,86,48264659003,0,2016,toddler,10658
849,72,12030074930,0,2015,junior,10364
850,22,13321440063,0,2016,preschooler,9976
851,43,85456856828,3,2024,toddler,9598
852,99,25650277819,0,2019,junior,10384
853,45,71950407222,0,2019,preschooler,9947
854,91,92880872117,0,2015,preschooler,10059
855,0,42453383500,0,2022,preschooler,9982
856,36,25501777581,2,2018,toddler,11640
857,47,12329198988,0,2024,junior,10179
858,52,51497858813,0,2019,preschooler,9785
859,55,92003939565,0,2018,preschooler,10277
860,49,41489753748,2,2020,preschooler,11228
861,85,89128750633,0,2016,toddler,10719
862,0,54146002401,1,2021,toddler,9246
863,73,69233192781,0,2024,preschooler,9936
864,54,55380259080,0,2022,toddler,10570
865,86,50182729266,0,2018,junior,10508
866,60,32992361867,1,2022,toddler,9094
867,6,47115109061,0,2023,junior,10340
868,68,81226752122,2,2015,junior,11517
869,90,13537519839,0,2023,junior,9992
870,55,99139561322,0,2018,toddler,10680
871,86,20031493711,1,2019,toddler,9505
872,27,18380823567,0,2020,toddler,10409
873,50,87092495753,3,2022,preschooler,9295
874,79,68007171390,2,2020,junior,11824
875,24,70923534935,1,2021,preschooler,9111
876,18,93038770962,0,2023,toddler,10264
877,19,22911809295,2,2015,preschooler,11647
878,12,84139648168,0,2021,preschooler,10194
879,78,75974467542,3,2022,toddler,9744
880,66,41533758440,0,2018,preschooler,10553
881,23,70772168932,0,2017,junior,10736
882,79,93398203413,1,2019,toddler,9408
883,73,46592434645,0,2017,toddler,10354
884,5,17588724888,0,2015,junior,10891
885,49,21660220056,0,2017,preschooler,9962
886,93,11590733976,2,2024,preschooler,11627
887,47,33792596490,0,2017,junior,10179
888,50,56246485062,2,2020,junior,11547
889,39,78771171136,0,2016,toddler,10455
890,8,61726444493,0,2020,junior,10060
891,69,43137556380,0,2019,preschooler,9952
892,97,19484960673,0,2018,toddler,10621
893,27,48596912632,0,2020,toddler,10409
894,13,29318904722,1,2020,junior,8931
895,14,64639918714,0,2015,junior,10397
896,30,47307437876,0,2021,toddler,10374
897,21,94453443093,0,2019,toddler,10539
898,57,35810580662,2,2017,junior,11191
899,46,92261632210,3,2016,preschooler,9868
900,34,88803693943,0,2022,junior,10142
901,65,46753807104,0,2021,toddler,10371
902,97,54454244286,2,2020,preschooler,11610
903,56,66558553223,0,2021,preschooler,10017
904,64,83828561948,3,2017,toddler,9889
905,24,40827411852,0,2022,preschooler,10268
906,1,87756130859,0,2015,junior,10755
907,61,11183680286,1,2016,preschooler,9084
908,29,26342360611,0,2015,junior,10287
909,83,28094890489,0,2019,preschooler,9940
910,63,96477028525,0,2019,toddler,10330
911,21,60577206804,3,2015,toddler,9797
912,31,54862404381,0,2021,preschooler,9971
913,65,43297101508,0,2022,preschooler,9977
914,38,70093970871,2,2019,preschooler,10985
915,24,84995834295,1,2018,junior,9325
916,28,16070333264,2,2017,junior,11364
917,8,77888014309,0,2018,junior,10060
918,96,35609129584,1,2018,preschooler,8828
919,21,39656503953,1,2024,junior,9119
920,26,65968900141,0,2016,preschooler,10194
921,95,27713747177,0,2016,junior,9930
922,43,86640278855,0,2024,toddler,10358
923,8,26147645547,3,2022,preschooler,9198
924,0,39636539538,0,2019,toddler,10432
925,49,56896516779,1,2019,preschooler,8723
926,97,58861988570,1,2017,toddler,9454
927,80,98349306123,0,2021,preschooler,10343
928,21,45769892983,0,2015,toddler,10539
929,47,26433858654,2,2019,toddler,11775
930,6,77436177485,3,2018,toddler,9798
931,60,60862406107,0,2015,toddler,10264
932,23,45524740768,1,2019,toddler,9663
933,50,97743661952,2,2018,junior,11547
934,36,12422499865,3,2023,junior,9398
935,38,95516685109,1,2023,junior,8779
936,5,55525249495,1,2022,toddler,9843
937,32,68270310868,0,2022,junior,10152
938,20,81747341580,2,2020,junior,11493
939,57,75807891776,0,2017,toddler,10224
940,32,43827448932,3,2024,toddler,9476
941,92,13451320809,0,2024,preschooler,10233
942,50,34007258339,1,2019,preschooler,8880
943,11,74907350029,3,2015,preschooler,9586
944,4,69204918252,0,2024,toddler,10624
945,26,53519318712,0,2024,toddler,10651
946,35,69993828345,1,2020,toddler,9068
947,25,64634377554,0,2023,junior,10449
948,95,90705195432,0,2024,toddler,10095
949,61,91275240777,0,2020,toddler,10657
950,67,48620128570,2,2015,preschooler,11288
951,98,47191900868,2,2018,preschooler,11281
952,65,85225389476,0,2020,toddler,10371
953,12,32559062875,2,2017,toddler,11860
954,10,54627541552,1,2024,preschooler,8832
955,52,34876590310,1,2015,preschooler,8545
956,84,70697862504,0,2022,junior,10185
957,22,19628349632,2,2018,preschooler,11221
958,98,89777348064,0,2019,junior,10272
959,47,12948851231,0,2022,toddler,10463
960,35,33842681210,1,2015,junior,8870
961,16,65550144513,0,2019,preschooler,10019
962,12,52399895045,0,2023,toddler,10588
963,14,23456163644,2,2020,toddler,11895
964,87,65707596448,0,2022,preschooler,9958
965,59,25870796922,3,2020,toddler,10021
966,52,76027858684,1,2022,toddler,8909
967,18,32458156915,0,2021,preschooler,9840
968,28,15123989232,0,2018,toddler,10321
969,6,38559078101,0,2015,junior,10340
970,78,77141523231,3,2020,preschooler,9409
971,49,23456168363,2,2018,toddler,11589
972,5,48078627580,1,2024,junior,9686
973,75,14766720370,0,2021,preschooler,10175
974,37,41242114072,0,2015,preschooler,9858
975,86,84132768446,0,2022,toddler,10658
976,19,30007645775,0,2022,junior,10477
977,22,30880208725,1,2015,junior,8986
978,87,50942325190,0,2024,toddler,10429
979,20,95632437816,2,2018,junior,11493
980,63,56666706930,0,2015,junior,10204
981,29,32979576180,1,2019,preschooler,8810
982,89,67235028950,0,2024,toddler,10479
983,12,56948029062,0,2021,junior,10414
984,15,88209201659,0,2017,junior,10535
985,21,35176737130,0,2018,preschooler,10208
986,87,10065390038,0,2022,preschooler,9958
987,99,49454707831,0,2021,junior,10384
988,92,93784529789,2,2015,junior,11658
989,46,97488299346,3,2022,junior,10077
990,46,12951603626,0,2021,preschooler,10563
991,46,93414084292,0,2023,junior,10772
992,90,91576302814,0,2015,junior,9992
993,75,98170448020,2,2016,preschooler,11441
994,55,44539735734,0,2023,toddler,10680
995,83,95332161426,0,2021,toddler,10331
996,36,75896501823,0,2024,junior,10116
997,51,69040393103,2,2016,preschooler,11259
998,64,18281029759,2,2015,preschooler,11524
999,78,99657375787,0,2016,toddler,10475
1000,49,80101026045,1,2019,preschooler,8723
1001,96,11325480421,3,2024,toddler,9676
1002,66,82905687824,0,2017,junior,10802
1003,98,33279552372,0,2020,junior,10272
1004,41,95777907291,3,2015,preschooler,9064
1005,37,23599160488,0,2020,toddler,10331
1006,28,98235026025,1,2019,preschooler,8662
1007,41,48946393728,0,2022,junior,9997
1008,16,50469181304,0,2017,toddler,10399
1009,37,26279690963,2,2021,preschooler,11129
1010,56,13145030847,0,2024,preschooler,10017
1011,44,86604445021,1,2015,junior,8929
1012,76,99379747358,0,2024,preschooler,9905
1013,92,15711609888,0,2018,preschooler,10233
1014,63,25202565802,1,2016,toddler,9064
1015,85,48582767719,1,2018,preschooler,9137
1016,54,23429875915,0,2017,toddler,10570
1017,55,97737437088,0,2016,toddler,10680
1018,2,43081415926,0,2018,preschooler,10238
1019,19,17582179543,1,2023,toddler,9432
1020,43,44190897695,3,2018,junior,9480
1021,99,21624627479,0,2024,preschooler,10159
1022,16,76372357600,2,2015,junior,11508
1023,76,27093852235,0,2024,preschooler,9905
1024,87,88630772766,0,2024,toddler,10429
1025,54,54319597447,1,2017,toddler,9293
1026,46,28199433573,3,2018,preschooler,9868
1027,47,97426993887,2,2022,toddler,11775
1028,70,62054733287,2,2018,junior,12061
1029,20,86985285806,3,2018,toddler,9711
1030,88,33315034868,0,2020,preschooler,10128
1031,59,15835238447,0,2018,junior,10576
1032,55,88218729425,2,2019,preschooler,11547
1033,91,15932257996,0,2022,preschooler,10059
1034,8,19422565387,1,2020,toddler,9143
1035,92,42237216320,0,2024,toddler,10628
1036,21,82410051039,0,2024,preschooler,10208
1037,38,74152345718,0,2016,junior,9929
1038,19,88400329224,1,2024,preschooler,9071
1039,76,51092572937,0,2016,toddler,10266
1040,44,42241947680,2,2015,preschooler,11116
1041,88,68085203495,0,2019,toddler,10537
1042,38,54462926176,0,2015,toddler,10049
1043,3,10790536067,2,2018,toddler,11782
1044,77,23717624353,0,2020,preschooler,10234
1045,88,12685134860,0,2017,junior,10358
1046,19,95135550999,1,2021,toddler,9432
1047,30,39791504642,1,2016,preschooler,8860
1048,58,85780538931,0,2016,junior,10232
1049,54,14931195638,0,2023,preschooler,10271
1050,72,77255491004,0,2018,junior,10364
1051,76,61496303203,0,2016,junior,10141
1052,36,14169095524,0,2024,preschooler,9965
1053,76,40430738936,0,2023,preschooler,9905
1054,31,89383307620,1,2021,junior,8964
1055,27,99688656615,0,2022,junior,10187
1056,73,29387662766,0,2021,toddler,10354
1057,29,97907164012,2,2016,junior,11555
1058,37,23764247989,3,2016,toddler,9642
1059,29,54253117870,0,2018,preschooler,10069
1060,68,40555168145,0,2022,preschooler,10067
1061,54,59238181821,0,2023,preschooler,10271
1062,91,73729101592,2,2016,preschooler,11306
1063,7,34742401875,0,2016,junior,10323
1064,63,20903840856,1,2022,toddler,9064
1065,88,84551832791,0,2024,junior,10358
1066,78,71895010637,0,2024,junior,10355
1067,60,61292580942,0,2022,preschooler,9825
1068,77,19743201279,1,2020,preschooler,9018
1069,2,64819382782,2,2018,preschooler,11544
1070,66,39044611958,0,2021,toddler,11014
1071,41,55006701576,0,2017,toddler,10213
1072,46,11459332331,0,2018,junior,10772
1073,58,21437857357,0,2016,preschooler,10120
1074,27,82933234541,2,2015,preschooler,11239
1075,29,73641415296,0,2016,preschooler,10069
1076,16,52513122385,2,2016,junior,11508
1077,31,13218569689,1,2018,preschooler,8789
1078,21,27575299576,0,2016,junior,10390
1079,5,86443917701,0,2024,preschooler,10688
1080,11,73054924421,0,2016,toddler,10628
1081,29,36209420573,0,2020,preschooler,10069
1082,36,66213530461,0,2017,preschooler,9965
1083,43,58542580132,0,2017,junior,10240
1084,16,36838054853,3,2022,preschooler,9307
1085,62,72176254760,0,2021,junior,10824
1086,54,87908464787,0,2017,junior,10396
1087,11,87827381728,2,2015,toddler,11904
1088,53,83020208219,0,2023,junior,10628
1089,72,54727834890,0,2024,toddler,10591
1090,41,77647974906,0,2020,preschooler,9740
1091,62,81815682904,0,2021,preschooler,10575
1092,7,44051986793,0,2023,preschooler,10194
1093,36,70113041248,0,2020,junior,10116
1094,56,99052024107,2,2018,junior,11528
1095,15,26869983489,2,2023,toddler,12010
1096,15,11597102523,3,2024,preschooler,9583
1097,16,51051395216,0,2019,junior,10230
1098,11,25710705275,0,2023,preschooler,10237
1099,29,98464783884,3,2018,preschooler,9304
1100,86,19698895395,0,2015,junior,10508
1101,16,24064490563,0,2019,toddler,10399
1102,20,77501970925,0,2023,junior,10255
1103,81,74263186546,2,2018,toddler,11983
1104,58,69697903871,1,2020,toddler,9220
1105,37,17034675448,0,2020,junior,10074
1106,0,23267141244,0,2017,junior,10157
1107,17,29403240197,0,2017,junior,10238
1108,33,33784616237,1,2017,toddler,8984
1109,13,11801418869,0,2018,toddler,10332
1110,62,37723039037,0,2018,preschooler,10575
1111,99,65564492707,0,2024,preschooler,10159
1112,23,67665738450,1,2022,preschooler,9277
1113,85,33530629526,0,2015,preschooler,10362
1114,5,64613836419,2,2021,preschooler,11973
1115,2,57111797177,1,2022,toddler,9456
1116,23,88283634436,3,2018,toddler,10230
1117,40,42876055199,0,2022,junior,10413
1118,52,61473549070,0,2016,toddler,10149
1119,64,70306207413,0,2020,toddler,10583
1120,13,73307028116,2,2024,preschooler,11262
1121,25,11199007912,0,2017,junior,10449
1122,57,74737465163,0,2023,junior,9947
1123,71,97599848239,2,2017,junior,11674
1124,98,99415327573,3,2016,toddler,9714
1125,6,17537515665,0,2022,toddler,10555
1126,98,81695113836,1,2023,junior,9035
1127,39,70476017809,2,2018,junior,11514
1128,81,60399938250,0,2019,preschooler,10304
1129,23,57941407804,0,2024,junior,10736
1130,76,40506172745,0,2017,toddler,10266
1131,92,46051169965,0,2015,junior,10340
1132,16,32597091861,1,2024,junior,9016
1133,18,43784181694,0,2019,junior,10009
1134,77,68237656985,0,2024,toddler,10673
1135,48,62355343695,2,2015,toddler,11790
1136,43,16354283284,2,2015,toddler,11644
1137,31,62313256054,1,2020,preschooler,8789
1138,5,96970128914,0,2023,preschooler,10688
1139,22,53761700967,1,2019,toddler,9174
1140,69,73375029773,1,2021,toddler,9135
1141,59,70847657860,0,2022,toddler,10723
1142,41,44490821687,0,2020,preschooler,9740
1143,82,17895763253,0,2020,preschooler,10059
1144,66,98351926922,0,2018,junior,10802
1145,62,89572369663,0,2018,preschooler,10575
1146,64,21553921231,0,2022,junior,10437
1147,65,89469647399,1,2024,junior,8898
1148,92,24529330048,0,2019,preschooler,10233
1149,82,92045429659,0,2021,preschooler,10059
1150,77,95689324291,0,2019,preschooler,10234
1151,49,32239037295,0,2023,preschooler,9962
1152,92,66677043522,1,2018,preschooler,9076
1153,86,51723640201,0,2019,preschooler,10289
1154,85,72538568845,0,2024,preschooler,10362
1155,91,94909815652,1,2021,preschooler,8876
1156,75,62945029267,0,2018,toddler,10605
1157,46,32536328599,2,2019,junior,12056
1158,5,68542610232,3,2018,toddler,10349
1159,0,57924801906,0,2018,junior,10157
1160,27,76097956564,0,2015,toddler,10409
1161,15,29365198882,2,2018,preschooler,11558
1162,28,40254443546,0,2022,preschooler,9888
1163,1,91731110128,2,2023,junior,12012
1164,3,47613250948,0,2024,toddler,10506
1165,65,99396158433,0,2023,junior,10126
1166,14,43695061781,1,2018,preschooler,8960
1167,53,38968349731,1,2022,preschooler,9325
1168,25,36342785899,2,2019,preschooler,11588
1169,95,87746312873,0,2016,preschooler,9745
1170,96,73110414683,0,2023,preschooler,9961
1171,26,59663767314,0,2016,junior,10442
1172,68,73405394569,3,2023,toddler,9746
1173,96,13738923758,0,2015,preschooler,9961
1174,29,99601986701,0,2020,junior,10287
1175,63,24237157562,0,2022,toddler,10330
1176,76,59411526065,0,2020,toddler,10266
1177,61,44275466295,0,2024,junior,10414
1178,67,92753807978,0,2019,preschooler,10041
1179,57,75198271482,0,2020,preschooler,9806
1180,84,72728978193,0,2015,toddler,10398
1181,39,16619527538,1,2022,toddler,9264
1182,1,95882955618,0,2024,junior,10755
1183,40,65368881741,0,2022,preschooler,10163
1184,52,38047780309,2,2017,preschooler,11083
1185,22,31115459636,0,2022,preschooler,9976
1186,13,50343588368,2,2020,preschooler,11262
1187,49,16494901118,1,2018,junior,8939
1188,6,52289767403,2,2015,preschooler,11386
1189,26,37586522159,0,2018,preschooler,10194
1190,15,46402842107,1,2020,preschooler,9056
1191,38,28801785674,0,2018,preschooler,9685
1192,48,72666847993,3,2022,toddler,9816
1193,33,61108135319,0,2020,preschooler,9876
1194,5,42460691573,1,2019,preschooler,9483
1195,60,11406594724,1,2024,preschooler,8655
1196,31,67449864368,2,2022,toddler,11735
1197,92,16249238312,0,2019,junior,10340
1198,80,12238644649,0,2024,junior,10495
1199,52,23514411400,0,2015,junior,10031
1200,70,14871687469,2,2015,toddler,12262
1201,44,59881276815,2,2016,toddler,11555
1202,9,54749324604,0,2019,toddler,10259
1203,6,52463483525,0,2022,preschooler,10128
1204,5,72883436319,0,2015,toddler,11048
1205,96,56004168681,0,2022,junior,10237
1206,99,94066479992,2,2024,preschooler,11413
1207,38,68061002941,2,2018,junior,11229
1208,25,91859803177,0,2019,preschooler,10256
1209,0,60366159932,1,2022,junior,8971
1210,69,69247278149,3,2015,toddler,9660
1211,40,60215675523,0,2015,toddler,10592
1212,36,21104118967,0,2024,preschooler,9965
1213,2,42535931332,1,2020,preschooler,9051
1214,50,38297750991,1,2017,preschooler,8880
1215,64,65766872910,2,2019,preschooler,11524
1216,21,59445287160,2,2021,junior,11629
1217,77,41228726067,3,2021,toddler,10014
1218,20,76821941395,1,2020,junior,9048
1219,25,54677161777,2,2023,preschooler,11588
1220,37,44131649487,0,2016,junior,10074
1221,30,85725980803,0,2020,preschooler,10026
1222,93,40965885603,0,2022,junior,10484
1223,44,13314924089,2,2017,toddler,11555
1224,43,26799456104,0,2019,junior,10240
1225,56,94416647619,0,2015,preschooler,10017
1226,81,97545814593,2,2015,junior,11745
1227,66,61823164536,0,2018,toddler,11014
1228,48,43226494028,1,2016,toddler,9299
1229,67,71271835808,0,2020,junior,10246
1230,92,14234742627,0,2017,preschooler,10233
1231,10,49628855753,0,2018,preschooler,9993
1232,43,44635853214,1,2023,preschooler,8790
1233,94,15941774415,0,2018,preschooler,10000
1234,5,47426527787,0,2017,toddler,11048
1235,96,40452345053,0,2020,junior,10237
1236,68,31385726324,3,2018,junior,9527
1237,85,52881626947,1,2017,toddler,9494
1238,33,54181765945,0,2020,junior,10129
1239,58,21941163768,3,2021,preschooler,9357
1240,43,59738355220,2,2020,junior,11526
1241,34,98140175005,0,2019,preschooler,9973
1242,21,97027307539,1,2018,junior,9119
1243,77,53283692079,1,2019,toddler,9457
1244,90,49243104740,2,2018,toddler,11404
1245,98,24080651894,3,2021,junior,9552
1246,8,28340890075,2,2018,toddler,11672
1247,94,81758530026,2,2016,toddler,11653
1248,33,83202269909,3,2022,toddler,9505
1249,35,79303528553,0,2021,toddler,10336
1250,25,57009369685,2,2015,preschooler,11588
1251,51,86505580106,0,2020,toddler,10407
1252,9,73693565500,1,2021,junior,8834
1253,60,48103159419,0,2021,toddler,10264
1254,99,87242434313,1,2016,toddler,9340
1255,32,16217229153,0,2019,preschooler,9907
1256,41,94352031677,0,2020,toddler,10213
1257,18,57077487737,0,2024,junior,10009
1258,46,26781071032,1,2017,preschooler,9291
1259,35,59937709303,0,2015,junior,10138
1260,59,68990245978,2,2018,junior,11825
1261,98,12821150412,0,2017,toddler,10434
1262,98,24629499511,0,2016,junior,10272
1263,4,88643731264,0,2015,junior,10415
1264,59,23863465839,2,2017,toddler,11972
1265,2,42566449537,0,2015,toddler,10643
1266,76,31196558947,0,2023,preschooler,9905
1267,23,19668017678,0,2018,preschooler,10526
1268,3,45601277562,1,2023,toddler,9249
1269,67,52421765991,0,2018,preschooler,10041
1270,10,31510926602,2,2016,preschooler,11313
1271,43,48800801002,0,2019,junior,10240
1272,28,37345841537,3,2024,toddler,9539
1273,31,93849459206,0,2017,preschooler,9971
1274,11,91715288458,2,2015,preschooler,11513
1275,90,84164091869,0,2016,preschooler,9813
1276,3,23933849182,0,2019,junior,10255
1277,19,90561841796,0,2020,preschooler,10286
1278,21,94629645318,0,2018,junior,10390
1279,10,77001245381,0,2015,toddler,10403
1280,31,25671814395,0,2019,preschooler,9971
1281,53,96548615863,1,2024,junior,9456
1282,64,37146844455,2,2017,junior,11749
1283,84,60923511573,2,2021,junior,11432
1284,80,65411676649,2,2022,junior,11858
1285,18,69804047582,0,2015,junior,10009
1286,49,57353913438,0,2019,toddler,10323
1287,4,78095028790,2,2017,junior,11700
1288,56,31743107687,2,2020,preschooler,11350
1289,14,41476105729,0,2021,junior,10397
1290,35,25931195791,2,2018,toddler,11609
1291,28,46394697267,0,2016,junior,10113
1292,32,98511651092,0,2019,preschooler,9907
1293,84,81322526090,0,2015,junior,10185
1294,55,32125016352,2,2020,preschooler,11547
1295,99,68234974485,0,2023,junior,10384
1296,93,12022845027,2,2021,toddler,11949
1297,14,41286841359,0,2019,junior,10397
1298,7,86604537524,0,2018,preschooler,10194
1299,63,35518914989,0,2022,toddler,10330
1300,50,17190208906,0,2015,junior,10180
1301,62,83458056187,1,2024,preschooler,9369
1302,45,91798414532,1,2019,preschooler,8741
1303,11,57422351576,0,2016,toddler,10628
1304,6,52702284318,0,2019,toddler,10555
1305,48,51986165111,0,2017,toddler,10510
1306,42,23202148867,0,2024,toddler,11006
1307,83,20086894429,2,2015,junior,11489
1308,20,92798427123,1,2022,toddler,9266
1309,79,90847662390,0,2020,toddler,10670
1310,14,58990719712,2,2022,preschooler,11536
1311,28,51183858378,0,2015,junior,10113
1312,79,75272964197,2,2021,junior,11824
1313,47,17996100937,3,2021,preschooler,9284
1314,7,23277754775,0,2023,junior,10323
1315,38,37979781559,0,2021,junior,9929
1316,59,31335640202,2,2022,toddler,11972
1317,46,56774693306,2,2017,preschooler,11847
1318,30,59266488706,0,2022,preschooler,10026
1319,5,84854587167,2,2016,preschooler,11973
1320,4,29431151666,0,2019,toddler,10624
1321,61,46263144318,0,2022,preschooler,10262
1322,95,52082679587,1,2022,junior,8713
1323,98,67421830605,0,2016,preschooler,10059
1324,65,63353985168,2,2022,toddler,11713
1325,87,87302057072,1,2018,junior,8940
1326,23,62301605738,0,2015,preschooler,10526
1327,75,25819637626,0,2021,junior,10315
1328,51,93015053658,2,2024,junior,11433
1329,44,42799941318,0,2021,junior,10116
1330,52,55152691182,0,2019,junior,10031
1331,52,80538893180,0,2022,junior,10031
1332,51,36346200331,2,2021,junior,11433
1333,64,43728991062,0,2022,preschooler,10212
1334,2,81242301727,2,2021,junior,11726
1335,40,32264848366,0,2017,junior,10413
